gotu	covered_length	total_length	coverage_ratio	strain
G003864415	4955	2532215	0.001956784870163079	 Ligilactobacillus salitolerans
G019219615	4953	7960376	0.0006222067902320192	 Nocardia nova
G000308475	4950	8897374	0.0005563439279949342	 Nocardia brasiliensis
G001573155	4949	3148568	0.0015718256680497293	 Aequorivita aquimaris
G900089125	4949	5287450	0.0009359899384391342	 Mycolicibacterium acapulense
G004134905	4949	4006046	0.001235382719020201	 Aeromicrobium ginsengisoli
G002019695	4947	5476508	0.0009033128409563175	 Evansella clarkii
G000758685	4942	5658798	0.000873330343299054	 Paenibacillus stellifer
G012396305	4941	6802731	0.0007263259417431029	 Nocardia veterana
G005869865	4940	8995297	0.0005491758637874881	 Streptomyces tibetensis
G903994035	4931	1551455	0.0031783068152153944	 Jeotgalicoccus pinnipedialis
G014203665	4930	8054186	0.0006121040661340575	 Saccharothrix tamanrassetensis
G001552175	4929	10266135	0.0004801222660718956	 Actinomadura kijaniata
G004363245	4928	5485769	0.0008983243734834624	 Sphingobacterium yanglingense
G000738005	4927	2362916	0.002085135485137855	 Bifidobacterium crudilactis
G002086405	4926	4189002	0.0011759364163588368	 Mycolicibacter minnesotensis
G015244675	4926	3007115	0.0016381149374067837	 Gluconobacter cerevisiae
G000214155	4926	4643668	0.0010607993508579855	 Mycolicibacter sinensis
G001602525	4926	5924910	0.0008314050340005165	 Flavobacterium chilense
G002117355	4925	42463848	0.00011598101048214	 Postia placenta
G000754815	4924	3772829	0.0013051214354003321	 Yersinia ruckeri
G017164735	4923	7730177	0.0006368547576594948	 Streptomyces bryophytorum
G018332455	4922	3738188	0.001316680701987166	 Clostridium polyendosporum
G002934235	4919	2835963	0.0017345078197423592	 Clostridium algidicarnis
G002086395	4918	6221924	0.0007904307413591037	 Mycolicibacterium moriokaense
G019059395	4917	11723142	0.00041942680554411094	 Streptomyces cangkringensis
G007713745	4916	8081178	0.0006083271523037854	 Amycolatopsis acidiphila
G900102465	4915	5364368	0.0009162309520897895	 Thalassobaculum litoreum
G001613525	4914	7507343	0.0006545591429617643	 Nocardia violaceofusca
G004365925	4912	6003000	0.0008182575378977178	 Amycolatopsis arida
G014200435	4912	8529911	0.0005758559497279632	 Sphaerisporangium krabiense
G900128925	4910	3961072	0.0012395634313135434	 Halomonas ilicicola
G001989995	4907	4135010	0.001186696041847541	 Vibrio anguillarum
G900111175	4906	7588725	0.0006464854109221246	 Actinokineospora terrae
G000455285	4906	3510326	0.001397590992973302	 Candidatus Stoquefichus massiliensis
G000381025	4905	7105452	0.0006903149862950309	 Streptomyces sulphureus
G001894925	4902	4460304	0.001099028227672374	 Rhodococcus rhodnii
G003177215	4899	166083	0.029497299542999584	 Escherichia virus NBG2
G000340215	4899	74142267	6.607567044045201e-05	 Pseudocercospora fijiensis
G003148685	4898	10799114	0.0004535557268864835	 Actinoplanes xinjiangensis
G001433855	4897	2474638	0.0019788752940834175	 Levilactobacillus brevis
G900111245	4897	7176143	0.0006824000023410904	 Streptomyces qinglanensis
G000425325	4897	2300253	0.002128896256194427	 Rathayibacter toxicus
G000821305	4896	4325502	0.001131891743432323	 Clostridium culturomicium
G000230735	4895	4354140	0.001124217411475056	 Natrinema pellirubrum
G009469695	4895	3112438	0.0015727220911709728	 Propionivibrio limicola
G000308695	4895	8039173	0.0006088934769782912	 Nocardia takedensis
G001969965	4892	9712578	0.0005036767787090101	 Streptomyces sparsogenes
G000888495	4888	4926	0.9922858302882663	 Human polyomavirus 6
G003860505	4888	2469733	0.0019791613101497207	 Kaistella daneshvariae
G007990125	4886	3396841	0.001438395261950736	 Enterococcus mundtii
G011302055	4886	2071006	0.002359239905630404	 Sphingomonas sinipercae
G004354645	4885	1660817	0.002941323457069623	 Leuconostoc fallax
G000621285	4884	4334675	0.0011267280707319464	 Ruminococcus albus
G001675285	4883	4294449	0.001137049246597177	 Elizabethkingia miricola
G000817735	4882	5970000	0.0008177554438860971	 Scytonema millei
G000423025	4882	3331287	0.001465499670247565	 Gordonia shandongensis
G001456255	4873	5175173	0.0009416110340659143	 Vibrio natriegens
G000372485	4872	1738121	0.0028030269469156636	 Oenococcus oeni
G014649095	4871	7026280	0.0006932544675133926	 Streptomyces cinereoruber
G001010355	4871	4242025	0.001148272346344022	 Dyella japonica
G001013905	4870	8122531	0.0005995668099019874	 Streptomyces leeuwenhoekii
G003946165	4869	2866203	0.001698763137153928	 Lactobacillus baoqingensis
G003600355	4867	2819963	0.0017259091697302412	 Clostridium fermenticellae
G900104535	4866	5013970	0.0009704884552560147	 Nakamurella panacisegetis
G014647555	4863	4378966	0.0011105361402669032	 Shewanella putrefaciens
G000308855	4860	6789392	0.0007158225655552073	 Nocardia veterana
G003337735	4859	4146186	0.0011719204107099874	 Thioalbus denitrificans
G000719135	4856	6481626	0.0007491947236696471	 Streptomyces avicenniae
G016918855	4856	9688683	0.0005012033111208201	 Streptomyces acididurans
G000520075	4853	75861065	6.397221025040975e-05	 Aphanomyces astaci
G016862075	4853	11469012	0.0004231401972550033	 Actinoplanes couchii
G002886255	4851	4703200	0.0010314254124851165	 Alteribacillus bidgolensis
G900107045	4849	9406570	0.0005154907686861417	 Amycolatopsis xylanica
G002593065	4848	30862	0.15708638455058	 Lactococcus virus phi145
G015627175	4847	2754218	0.0017598461704919509	 Acinetobacter pollinis
G003054445	4847	10812635	0.0004482718597270693	 Pichia kudriavzevii
G000910015	4847	45242	0.10713496308739667	 Staphylococcus virus StauST398-1
G000938715	4847	11092591	0.0004369583265082071	 Lachancea lanzarotensis
G019670705	4847	4454556	0.0010880994649073892	 Shewanella carassii
G011947395	4846	51852561	9.345729326657558e-05	 Colletotrichum karsti
G002019765	4845	4058377	0.0011938269904447024	 Alkalihalobacillus oshimensis
G001684955	4844	4711565	0.0010281084947358257	 Chryseobacterium contaminans
G902498985	4842	606782	0.007979801642105402	 Desulfovibrio diazotrophicus
G002305855	4841	9910441	0.0004884747308419474	 Melittangium boletus
G001927285	4841	5100455	0.0009491310089001863	 Mongoliimonas terrestris
G000701905	4840	3118701	0.0015519281906152594	 Proteiniclasticum ruminis
G000165505	4839	3132354	0.001544844548221561	 Ilyobacter polytropus
G000209065	4838	90527336	5.344242097215807e-05	 Trypanosoma cruzi
G017873605	4837	6739768	0.0007176804898922337	 Paenibacillus lactis
G011761605	4836	8596726	0.0005625397389657412	 Kribbella shirazensis
G000150675	4836	33901404	0.00014264895931743711	 Verticillium dahliae
G002288025	4834	1666291	0.0029010538975485075	 Taylorella equigenitalis
G013003965	4834	4563145	0.0010593570881486344	 Usitatibacter rugosus
G001592365	4833	4580323	0.00105516576014399	 Gordonia hydrophobica
G000712035	4828	2555149	0.0018895179889705062	 Salinicoccus luteus
G008704995	4827	7772587	0.0006210287514311516	 Streptomyces nodosus
G013201365	4826	167948	0.028735084669064236	 Yersinia virus ZN18
G014207645	4826	4065620	0.00118702682493691	 Thalassotalea piscium
G000374345	4826	3320519	0.0014533872566306653	 Weizmannia acidiproducens
G016862815	4826	2471940	0.0019523127584002847	 Demequina activiva
G014699135	4816	3898226	0.001235433758843125	 Undibacterium aquatile
G002602225	4815	31772	0.15154853329976078	 Lactococcus virus ASCC465
G004309735	4811	2675695	0.0017980375192239773	 Desulfovibrio legallii
G017255295	4809	4572206	0.0010517898799835353	 Nitratireductor aquimarinus
G000235605	4807	5863081	0.0008198761026838961	 Desulfosporosinus orientis
G009939005	4806	4515977	0.0010642215405437185	 Sediminibacterium roseum
G000469365	4806	2474747	0.0019420166990807546	 Levilactobacillus brevis
G002086915	4805	6347797	0.0007569555233098979	 Mycobacterium persicum
G002174125	4805	3686922	0.0013032551271765446	 Acinetobacter populi
G002954245	4805	4315219	0.0011135008443372168	 Cryobacterium aureum
G900106675	4802	4282213	0.001121382799034051	 Allgaiera indica
G008704395	4799	7962786	0.0006026785097577657	 Streptomyces alboniger
G000153245	4799	4995533	0.0009606582520824105	 Pseudoalteromonas tunicata
G003946145	4798	2291648	0.0020936897813276733	 Levilactobacillus huananensis
G900659635	4793	9046279	0.0005298311051427885	 Actinomadura roseirufa
G014196915	4791	5036278	0.0009512977639439284	 Dysgonomonas hofstadii
G014201145	4790	7014531	0.0006828681775018173	 Micromonospora parathelypteridis
G000802245	4790	7346075	0.0006520488832471763	 Streptomyces pluripotens
G006716065	4789	5632046	0.0008503126572474728	 Salinispora arenicola
G019400985	4788	8127790	0.0005890900232412501	 Streptomyces bambusae
G001751245	4787	6314354	0.0007581139733375734	 Streptomyces oceani
G000342125	4785	7483111	0.00063943993347152	 Streptomyces mobaraensis
G016862235	4784	11103440	0.0004308574639931409	 Actinoplanes italicus
G000423665	4781	9314945	0.0005132612162498007	 Solirubrobacter soli
G014269395	4781	2688012	0.0017786378929855967	 Megasphaera hominis
G001730365	4780	3163127	0.0015111628461329564	 Enterococcus quebecensis
G003046545	4780	2910499	0.0016423300609276965	 Rhodovulum imhoffii
G000820845	4778	3788860	0.001261065333635975	 Pyrinomonas methylaliphatogenes
G003600245	4777	6981398	0.0006842469087136989	 Amycolatopsis panacis
G000173755	4776	3743450	0.0012758284470207964	 Yersinia ruckeri
G014205275	4776	8512654	0.0005610471187951489	 Sphaerisporangium siamense
G001513985	4774	9556538	0.000499553290114056	 Streptomyces griseorubiginosus
G000517265	4774	5232663	0.0009123461610273775	 Photorhabdus khanii
G007990755	4773	9702802	0.0004919197567877815	 Nocardia ninae
G007474545	4773	3611469	0.001321622863161777	 Chryseobacterium binzhouense
G013179575	4773	4465231	0.0010689256614047516	 Sphingobacterium shayense
G014650575	4771	7811171	0.0006107919030322086	 Streptomyces naganishii
G000735105	4770	4236810	0.001125847040580059	 Epilithonimonas lactis
G900187125	4768	4653048	0.0010247046667044913	 Sphingobacterium mizutaii
G014198875	4767	6785480	0.0007025295189139162	 Longimicrobium terrae
G000308375	4766	7554002	0.0006309238467238955	 Nocardia aobensis
G000176795	4764	5046468	0.0009440265944418948	 Photobacterium damselae
G009727065	4762	2271116	0.002096766523594568	 Bifidobacterium canis
G000226625	4761	1638559	0.0029056018123241214	 Taylorella asinigenitalis
G001644645	4758	5940863	0.0008008937422054674	 Flavisolibacter tropicus
G001591325	4757	4337782	0.001096643399783576	 Shewanella putrefaciens
G006363815	4756	5348964	0.0008891441408093231	 Thermomonospora catenispora
G000767165	4756	3193821	0.001489125408092689	 Cellulomonas bogoriensis
G000012905	4755	4603097	0.0010330001735787883	 Cereibacter sphaeroides
G900188055	4754	6931285	0.0006858757070297932	 Tistlia consotensis
G005405085	4754	2852157	0.0016668086644599158	 Lactiplantibacillus daowaiensis
G003289645	4754	7504377	0.0006334969578420701	 Actinomadura craniellae
G000426465	4754	4118729	0.0011542395724506273	 Epilithonimonas caeni
G007845675	4753	9373037	0.0005070928451472026	 Lentzea tibetensis
G000160295	4750	3291528	0.0014430987675025095	 Brucella melitensis
G900129245	4749	4948528	0.0009596793228208469	 Chryseobacterium arachidis
G002797495	4748	4402585	0.001078457315418101	 Mumia flava
G007991255	4746	4109054	0.0011550103746507103	 Pseudoalteromonas nigrifaciens
G000615005	4745	4328944	0.001096110275392798	 Shewanella putrefaciens
G000732125	4744	43440639	0.00010920649670922198	 Scedosporium apiospermum
G003258295	4743	8438474	0.0005620684498168745	 Streptacidiphilus pinicola
G001651805	4742	5191608	0.000913397159415734	 Marinobacterium aestuarii
G000173735	4742	4309106	0.0011004602810884671	 Yersinia aldovae
G000970435	4742	4477476	0.0010590788202996509	 Devosia limi
G004216655	4741	5591138	0.0008479490221847502	 Phyllobacterium myrsinacearum
G900188405	4741	9810262	0.0004832694580430166	 Streptomyces glauciniger
G017876295	4739	8936337	0.0005303067688696162	 Kribbella aluminosa
G003265965	4736	4552844	0.0010402289206482805	 Rhodovulum viride
G016900115	4734	1930271	0.0024525053735978005	 Limosilactobacillus alvi
G000837885	4732	32355	0.14625251120383248	 Haemophilus virus HP1
G003122425	4731	3131654	0.001510703289699309	 Candidatus Fukatsuia symbiotica
G006874465	4731	7856614	0.0006021678040947411	 Microbispora bryophytorum
G001613085	4729	8255118	0.0005728567417207119	 Nocardia salmonicida
G004359615	4729	2103011	0.002248680582269898	 Macrococcus brunensis
G009604405	4726	8540750	0.0005533471884787636	 Nocardia macrotermitis
G014844295	4725	3221278	0.0014668091360013013	 Flavobacterium columnare
G901447495	4722	3299068	0.0014313133284915619	 Haloimpatiens lingqiaonensis
G008124555	4720	4295941	0.0010987115512061268	 Elizabethkingia miricola
G016628075	4719	62013650	7.609614979927807e-05	 Suillus paluster
G000966575	4719	3715306	0.0012701510992634253	 Bacillus siamensis
G000331815	4717	4034020	0.001169305060460781	 Elizabethkingia anophelis
G002906655	4716	5612102	0.0008403268507949428	 Vibrio hyugaensis
G002813205	4715	2631485	0.0017917639659735852	 Bifidobacterium psychraerophilum
G000710605	4714	4132001	0.00114085161160416	 Haloterrigena jeotgali
G001553455	4713	9478184	0.0004972471519860766	 Streptomyces hygroscopicus
G016767175	4712	2307997	0.0020415971077952007	 Keratinibaculum paraultunense
G001591785	4712	5492184	0.0008579464926885188	 Peribacillus simplex
G001112925	4710	4144014	0.0011365791717885122	 Yersinia nurmii
G002086545	4710	5972218	0.0007886517203491233	 Mycobacterium asiaticum
G000518765	4707	3588283	0.001311769445163606	 Ruminococcus flavefaciens
G001552155	4706	7086488	0.0006640807124770409	 Actinomadura formosensis
G003696265	4705	7546918	0.0006234333008520829	 Nocardia stercoris
G016342785	4704	3163776	0.0014868309260832626	 Sanguibacter suaedae
G001886035	4702	3396091	0.0013845329821845175	 Enterococcus mundtii
G001552635	4701	9027414	0.0005207471375523489	 Actinomadura hibisca
G014352855	4700	2513891	0.001869611689607863	 Sphingomonas sabuli
G008369445	4700	3937120	0.001193766001544276	 Aureimonas fodinaquatilis
G000961095	4699	5749967	0.0008172220814484675	 Paenibacillus beijingensis
G900110575	4698	9863253	0.0004763134434450784	 Amycolatopsis saalfeldensis
G004798905	4697	3238878	0.0014501935546815904	 Halomonas borealis
G002929725	4697	2413746	0.001945937973589599	 Terrimesophilobacter mesophilus
G007671655	4694	3337152	0.0014065886120859944	 Marinobacter piscensis
G004014805	4694	5471739	0.0008578625552132512	 Mycolicibacterium elephantis
G000597805	4692	1673584	0.0028035640876107803	 Campylobacter corcagiensis
G000156055	4692	2480272	0.001891728004025365	 Peptacetobacter hiranonis
G021129235	4691	7784399	0.0006026155647982586	 Kineosporia mesophila
G900002385	4691	23078772	0.0002032603814449053	 Plasmodium yoelii
G000472665	4691	4051572	0.0011578221983960793	 Acetobacterium dehalogenans
G003289925	4691	3145919	0.001491138201587517	 Planococcus maitriensis
G003963535	4691	10677137	0.00043934998679889565	 Streptomyces cyaneochromogenes
G900659625	4690	7128192	0.0006579508520533678	 Actinomadura formosensis
G006152145	4690	4854325	0.00096614874364613	 Rubellimicrobium roseum
G000320405	4690	3556141	0.0013188453438713482	 Clostridium celatum
G000841145	4689	43075	0.10885664538595473	 Streptococcus virus O1205
G000092645	4689	4189976	0.001119099488875354	 Thermobispora bispora
G004349215	4688	10243266	0.0004576665294057579	 Actinomadura rubrisoli
G014199195	4687	4237209	0.0011061526585070503	 Roseomonas alkaliterrae
G019399235	4687	8927695	0.0005249955335615744	 Streptomyces poriferorum
G011045165	4687	4289270	0.0010927267343860377	 Arthrobacter silviterrae
G017874635	4684	3124896	0.0014989298843865525	 Virgibacillus alimentarius
G001552215	4684	9047451	0.000517714879030569	 Actinomadura macra
G000787835	4684	8774039	0.0005338476384707202	 Streptacidiphilus melanogenes
G004331435	4683	8892787	0.0005266065632742581	 Kribbella sindirgiensis
G000273405	4680	4628293	0.0010111719374724115	 Cereibacter sphaeroides
G001434465	4679	2033254	0.0023012373269645603	 Limosilactobacillus oris
G002117565	4679	2578835	0.0018143851778031554	 Anoxybacillus ayderensis
G003584125	4677	3804369	0.0012293760147872091	 Aurantiacibacter zhengii
G001886225	4675	3916811	0.0011935730368404297	 Enterococcus silesiacus
G001436095	4674	1807788	0.0025854801558589835	 Lapidilactobacillus dextrinicus
G001434985	4672	2551573	0.0018310273701751822	 Companilactobacillus paralimentarius
G010994055	4672	4316796	0.0010822841755783687	 Gracilibacillus thailandensis
G009659515	4670	4328812	0.0010788179297229817	 Gracilibacillus thailandensis
G009858255	4670	6311340	0.0007399379529545231	 Nocardia caishijiensis
G000620825	4669	3208566	0.0014551671993033649	 Exiguobacterium undae
G014640595	4668	3257117	0.0014331692720893968	 Pseudoclavibacter endophyticus
G900091555	4667	6169139	0.0007565075126366905	 Micromonospora mirobrigensis
G003987555	4667	1992664	0.002342090789014104	 Vagococcus lutrae
