Feature ID	Counts	log_counts	Taxon
g__Tolumonas	36.0	1.5563025007672873	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Tolumonas; s__Tolumonas auensis
g__Haemophilus_D_736121	52.0	1.7160033436347992	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Haemophilus_D_736121; s__
g__Bilophila; s__Bilophila wadsworthia	748.0	2.8739015978644615	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__Bilophila wadsworthia
g__Halomonas_E_640244	41.0	1.6127838567197355	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_E_640244; s__Halomonas_E_640244 organivorans
g__Zobellella_D; s__Zobellella_D taiwanensis	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Aeromonadaceae; g__Zobellella_D; s__Zobellella_D taiwanensis
g__Dickeya_725901	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Dickeya_725901; s__Dickeya dianthicola
g__Pectobacterium	16.0	1.2041199826559248	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Pectobacterium; s__Pectobacterium carotovorum
g__Erwinia_B_680885	12.0	1.0791812460476249	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Erwinia_B_680885; s__Erwinia_B_680885 mallotivora
g__Pseudoglutamicibacter	8.0	0.9030899869919435	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Pseudoglutamicibacter; s__Pseudoglutamicibacter albus_A
g__Erysipelatoclostridium	102.0	2.0086001717619175	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Erysipelatoclostridium; s__Clostridium saccharogumia
g__Alishewanella_662828	390.0	2.591064607026499	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Alishewanella_662828; s__Alishewanella aestuarii
g__Arsukibacterium_662823	4.0	0.6020599913279624	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Arsukibacterium_662823; s__
g__Mangrovibacter	1.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Mangrovibacter; s__
g__Enterobacter_B_683299	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Enterobacter_B_683299; s__
g__Pantoea_A_679409; s__Pantoea septica	607001.0	5.783189406551574	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Pantoea_A_679409; s__Pantoea septica
g__Franconibacter	17.0	1.2304489213782739	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Franconibacter; s__Franconibacter pulveris
g__Pluralibacter_681666; s__Pluralibacter pyrinus	73765.0	4.867850346749662	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Pluralibacter_681666; s__Pluralibacter pyrinus
g__Hafnia	9.0	0.9542425094393249	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Hafnia; s__
g__CAG-302	261.0	2.416640507338281	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__CAG-302; s__CAG-302 sp000431795
g__Marinimicrobium_A	101.0	2.0043213737826426	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__Cellvibrionaceae; g__Marinimicrobium_A; s__Marinimicrobium_A alkaliphilum
g__Rheinheimera_662845	248.0	2.3944516808262164	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Rheinheimera_662845; s__
g__Aliidiomarina	531.0	2.725094521081469	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Aliidiomarina; s__
g__Gilvimarinus	15.0	1.1760912590556813	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650612; f__Cellvibrionaceae; g__Gilvimarinus; s__Gilvimarinus chinensis
g__Saccharospirillum	15.0	1.1760912590556813	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641035; f__Natronospirillaceae; g__Saccharospirillum; s__Saccharospirillum impatiens
g__Halomonas_E_640314	73.0	1.863322860120456	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_E_640314; s__Halomonas_E_640314 alimentaria
g__Chromohalobacter	69.0	1.8388490907372552	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Chromohalobacter; s__
g__Arhodomonas	68.0	1.8325089127062364	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrococcales; f__Nitrococcaceae; g__Arhodomonas; s__
g__Halomonas_C_640061	6.0	0.7781512503836436	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_C_640061; s__Halomonas_C_640061 sp001039575
g__Conchiformibius	24.0	1.380211241711606	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Conchiformibius; s__
g__Noviherbaspirillum_A_568104	246.0	2.3909351071033793	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574934; g__Noviherbaspirillum_A_568104; s__Noviherbaspirillum_A_568104 psychrotolerans
g__Mesosutterella	433.0	2.6364878963533656	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Mesosutterella; s__
g__GCA-900066495	43.0	1.6334684555795864	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__GCA-900066495; s__
g__Cnuella	17.0	1.2304489213782739	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Cnuella; s__Cnuella takakiae
g__Meiothermus_B_405754	604.0	2.7810369386211318	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Meiothermus_B_405754; s__Meiothermus_B_405754 silvanus
g__Wolinella; s__Wolinella succinogenes	2116.0	3.325515663363148	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Wolinella; s__Wolinella succinogenes
g__Helicobacter_D	57.0	1.7558748556724915	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter_D; s__Helicobacter_D mesocricetorum
g__Sulfurospirillum_A	121.0	2.0827853703164503	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurospirillaceae; g__Sulfurospirillum_A; s__Sulfurospirillum_A cavolei
g__JAABTL01; s__JAABTL01 sp011390735	5.0	0.6989700043360189	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__JAABTL01; s__JAABTL01 sp011390735
g__Edaphocola	43.0	1.6334684555795864	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_929731; g__Edaphocola; s__Edaphocola sp003852495
g__Pontibacter_909846	8.0	0.9030899869919435	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Pontibacter_909846; s__
g__Hydrotalea	2.0	0.3010299956639812	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Hydrotalea; s__Hydrotalea flava
g__Clostridium_Q_135853	11.0	1.0413926851582251	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q_135853; s__Clostridium_Q_135853 saccharolyticum_A
g__Fusobacterium_B	23.0	1.3617278360175928	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_B; s__
g__Riemerella	6.0	0.7781512503836436	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Riemerella; s__
g__Wautersiella	39.0	1.591064607026499	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Wautersiella; s__
g__Bergeyella_A_791830	62.0	1.792391689498254	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Bergeyella_A_791830; s__Bergeyella_A_791830 cardium
g__Leadbetterella_905429	40.0	1.6020599913279623	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Leadbetterella_905429; s__
g__Desulfomicrobium	10.0	1.0	d__Bacteria; p__Desulfobacterota_I; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfomicrobiaceae; g__Desulfomicrobium; s__Desulfomicrobium escambiense
g__Limnobaculum	2.0	0.3010299956639812	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Limnobaculum; s__
g__CAG-196	198.0	2.296665190261531	d__Bacteria; p__Cyanobacteria; c__Vampirovibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae; g__CAG-196; s__CAG-196 sp002102975
g__Stercorousia	2.0	0.3010299956639812	d__Bacteria; p__Cyanobacteria; c__Vampirovibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae; g__Stercorousia; s__
g__YR4-1; s__YR4-1 sp011059145	62.0	1.792391689498254	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__YR4-1; s__YR4-1 sp011059145
g__SW132; s__SW132 sp003390325	182.0	2.2600713879850747	d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__SW132; s__SW132 sp003390325
g__Negativicoccus	1798.0	3.25478968739721	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Negativicoccaceae; g__Negativicoccus; s__Negativicoccus succinicivorans
g__Actinophytocola	91.0	1.9590413923210936	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinophytocola; s__Actinophytocola timorensis
g__Variovorax	1680.0	3.225309281725863	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Variovorax; s__Variovorax sp001577265
g__Hydrogeniiclostridium	68.0	1.8325089127062364	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Hydrogeniiclostridium; s__
g__Larkinella	13.0	1.1139433523068367	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Larkinella; s__
g__Fabibacter	3.0	0.47712125471966244	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Fabibacter; s__
g__Lunatimonas	54.0	1.7323937598229686	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Lunatimonas; s__Lunatimonas salilacus
g__Echinicola	8.0	0.9030899869919435	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Echinicola; s__
g__Litoribacter	27.0	1.4313637641589874	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Litoribacter; s__
g__Anditalea; s__Anditalea andensis	65.0	1.8129133566428555	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Anditalea; s__Anditalea andensis
g__Mongoliicoccus	116.0	2.0644579892269186	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Mongoliicoccus; s__Mongoliicoccus alkaliphilus
g__Botryobacter_909716; s__Botryobacter beigongshangensis	19.0	1.2787536009528289	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Botryobacter_909716; s__Botryobacter beigongshangensis
g__Belliella	12.0	1.0791812460476249	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Belliella; s__Belliella kenyensis
g__Flectobacillus	15.0	1.1760912590556813	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Flectobacillus; s__
g__Hymenobacter_909957	6.0	0.7781512503836436	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter_909957; s__
g__Alysiella	169.0	2.2278867046136734	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Alysiella; s__Alysiella crassa
g__Rodentibacter_A_734545	170.0	2.230448921378274	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Rodentibacter_A_734545; s__Rodentibacter_A_734545 heylii
g__Haemophilus_A	10700.0	4.02938377768521	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Haemophilus_A; s__Haemophilus_A paraphrohaemolyticus
g__Kingella_B_563201	2260.0	3.3541084391474008	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Neisseriaceae_563222; g__Kingella_B_563201; s__
g__Thioalkalivibrio_A	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__Thioalkalivibrio_A; s__Thioalkalivibrio_A thiocyanodenitrificans
g__Halomonas_E_640341	99.0	1.99563519459755	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_E_640341; s__Halomonas_E_640341 alkalicola
g__Halomonas_F	1068.0	3.0285712526925375	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_F; s__Halomonas_F pacifica
g__Halomonas_C_640094	24.0	1.380211241711606	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_C_640094; s__Halomonas_C_640094 montanilacus
g__Faecisoma	5.0	0.6989700043360189	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Faecisoma; s__
g__Meiothermus_B_405753	41.0	1.6127838567197355	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Meiothermus_B_405753; s__
g__Cruoricaptor	144.0	2.1583624920952498	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Cruoricaptor; s__Cruoricaptor ignavus
g__Dyadobacter_906143	73.0	1.863322860120456	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter_906143; s__Dyadobacter sediminis
g__Pleomorphovibrio	2.0	0.3010299956639812	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Pleomorphovibrio; s__
g__Negadavirga; s__Negadavirga shengliensis	184.0	2.2648178230095364	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_902095; g__Negadavirga; s__Negadavirga shengliensis
g__Paucibacter_A	22.0	1.3424226808222062	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Paucibacter_A; s__
g__Niallia	210.0	2.322219294733919	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__Niallia; s__Niallia circulans_300185
g__Leucobacter	367.0	2.5646660642520893	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
o__QHBO01; f__QHBO01; g__CF-167; s__CF-167 sp005879775	445.0	2.6483600109809315	d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01; g__CF-167; s__CF-167 sp005879775
g__Sporolactobacillus	26.0	1.414973347970818	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_G_286742; f__Sporolactobacillaceae; g__Sporolactobacillus; s__
g__Acetoanaerobium	570.0	2.7558748556724915	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Filifactoraceae_235894; g__Acetoanaerobium; s__
g__Vulcanococcus	2.0	0.3010299956639812	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__PCC-6307; f__Cyanobiaceae; g__Vulcanococcus; s__
g__Limnohabitans_A	45.0	1.6532125137753437	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A sp001412575
g__UBA2813	3.0	0.47712125471966244	d__Bacteria; p__Cyanobacteria; c__Vampirovibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae; g__UBA2813; s__UBA2813 sp900319365
g__Ideonella_A_591966	23.0	1.3617278360175928	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ideonella_A_591966; s__
g__Curtobacterium	365.0	2.5622928644564746	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Curtobacterium; s__
g__Miltoncostaea	487.0	2.6875289612146345	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae; g__Miltoncostaea; s__Miltoncostaea marina
g__CAG-353	9.0	0.9542425094393249	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__CAG-353; s__CAG-353 sp900066885
g__Lactonifactor	15.0	1.1760912590556813	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lactonifactor; s__Lactonifactor longoviformis
g__Blautia_A_141780	1781.0	3.2506639194632436	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141780; s__Blautia_A_141780 stercoris
g__Massilistercora	155.0	2.1903316981702914	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Massilistercora; s__Massilistercora timonensis
g__Saccharibacillus	20.0	1.3010299956639813	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Saccharibacillus; s__Saccharibacillus endophyticus
g__Urinicoccus	740.0	2.8692317197309762	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Urinicoccus; s__Urinicoccus timonensis
g__Aphodousia	5.0	0.6989700043360189	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Aphodousia; s__
g__Gulosibacter	469.0	2.6711728427150834	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Gulosibacter; s__Gulosibacter bifidus
g__Tepidiphilus	20.0	1.3010299956639813	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Tepidiphilus; s__Tepidiphilus succinatimandens
g__Facklamia_A_322655	1399.0	3.1458177144918276	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia_A_322655; s__Facklamia_A_322655 languida
g__Pseudoleptotrichia	825.0	2.916453948549925	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Pseudoleptotrichia; s__Pseudoleptotrichia goodfellowii
g__Actinotalea	167.0	2.2227164711475833	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Actinotalea; s__
g__Paraburkholderia_580243	6420.0	3.807535028068853	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Paraburkholderia_580243; s__Paraburkholderia fungorum
g__Lentilactobacillus	41.0	1.6127838567197355	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lentilactobacillus; s__Lentilactobacillus buchneri
g__Bittarella	79.0	1.8976270912904414	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Bittarella; s__Bittarella massiliensis
g__XYC2-FULL-35-21	4.0	0.6020599913279624	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__UBA2268; g__XYC2-FULL-35-21; s__
g__Scybalousia	10.0	1.0	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Scybalousia; s__Scybalousia sp900543675
g__Dermabacter	5813.0	3.764400322956388	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermabacteraceae; g__Dermabacter; s__
g__Rubrobacter_A_405431	34.0	1.5314789170422551	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_A_405431; s__
g__Marvinbryantia	75.0	1.8750612633917	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia; s__Marvinbryantia sp900066075
f__Nanogingivalaceae; g__Nanogingivalis	2.0	0.3010299956639812	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Nanogingivalaceae; g__Nanogingivalis; s__
